0,-0.8384885,-0.8384885,-0.8384885,-0.8384885,-0.8384885,-0.8384885,-0.8384885,-0.8384885,0.17490214,-0.8384885,-0.2642851,0.33083203,0.52905065,0.4818411,-0.011475668,-0.8384885,0.42632756,-0.02116358,0.6579157,1.3760546,0.4243284,-0.8384885,1.1018701,0.08755677
0,-0.8384885,-0.8384885,-0.8384885,-0.8384885,-0.8384885,-0.8206504,-0.37223655,-0.3164155,-0.28258455,3.0348475,0.41141117,1.2539557,1.0498935,0.19904512,0.67606145,1.2942451,1.5592029,1.4683206,-0.038079087,1.7094432,0.7100462,0.7238862,0.22980054,-0.12588577
0,-0.8137304,-0.8384885,-0.8384885,-0.8384885,-0.8384885,-0.8384885,-0.8384885,1.9739398,-0.30964932,2.8761497,0.69020903,0.008822896,0.44170526,0.5496568,-0.21338488,-0.35055402,1.6774576,0.9251803,-0.25613493,0.39265037,0.17951538,0.33252358,-0.49310535,-0.32272035
1,-0.23722036,-0.08129046,-0.3725441,-0.8384885,-0.31333995,-0.8384885,-0.66302896,-0.48111072,-0.8384885,-0.30964932,-0.8384885,0.51228887,1.4294151,-0.8384885,1.1925986,1.213051,0.879201,2.2408967,0.85936373,0.48722336,2.4146647,2.371761,2.467718,-0.39930135
0,0.45662165,-0.3973022,-0.7096234,-0.56522673,-0.8384885,-0.6425766,-0.12496308,1.3540645,-0.31149465,4.875251,0.9830004,1.2876327,0.24948397,1.4269549,0.07187145,1.7326634,4.949372,0.46600208,1.7637265,1.6317858,1.4996914,0.14137873,0.94470996,1.4999987
0,-0.8384885,-0.31626174,-0.8384885,-0.8384885,-0.8384885,-0.8384885,-0.7171585,-0.8384885,-0.5323185,1.4317219,2.2339768,0.22334193,-0.0014801382,-0.8384885,-0.18585883,-0.8384885,0.48737708,-0.32733366,1.2541094,0.8851982,0.26163238,-0.8384885,-0.8384885,-0.8384885
1,0.31330147,-0.09236237,-0.5589219,-0.8384885,-0.8384885,-0.8384885,-0.8384885,-0.8384885,-0.8384885,-0.40591377,-0.11973472,-0.031774234,0.18382123,0.42909557,-0.18632014,1.9908553,1.6502389,-0.29565558,-0.8384885,-0.8384885,-0.19908361,0.016973117,-0.094976604,-0.25782648
1,0.20012157,-0.3956107,-0.8384885,-0.8384885,-0.8384885,-0.8384885,-0.7931243,-0.8384885,-0.8384885,-0.8384885,-0.80265844,-0.8384885,-0.47588232,-0.8384885,0.18151455,-0.27581838,-0.8384885,0.028967708,-0.5169408,-0.52093893,-0.71608204,-0.8384885,-0.3494776,-0.26874465
0,-0.6654894,-0.8384885,-0.8384885,-0.8384885,-0.8384885,-0.8384885,-0.38100186,-0.5869093,-0.8384885,-0.34240386,-0.7709804,-0.44543445,-0.22584084,-0.515403,-0.8384885,0.45369986,-0.009322741,1.5338296,0.45969716,0.61901015,-0.8384885,-0.5260136,1.4835447,-0.5544623
0,-0.8384885,-0.8384885,-0.8384885,-0.8384885,-0.8384885,-0.8384885,-0.07913759,1.2282747,3.1258833,0.90272874,1.7795655,-0.34317273,1.4753945,0.003286971,0.15814038,1.0500472,0.027429903,2.6236477,3.2748933,0.09555319,0.31284004,0.7234248,0.50798315,-0.5146341
0,-0.8384885,-0.8384885,-0.8384885,-0.8384885,-0.8384885,-0.8384885,-0.8384885,0.06372129,0.7481829,0.97961724,0.24071869,2.8264797,0.41310272,-0.06791182,0.49352804,0.22211169,2.4140499,0.027583713,0.88658226,0.8069257,0.6766766,0.7449536,0.0684884,0.62700665
1,-0.8384885,-0.8384885,-0.8384885,-0.8384885,-0.8384885,-0.2750495,-0.8384885,-0.21661423,-0.8384885,-0.6962448,-0.7336126,-0.598135,0.1035496,-0.17125,-0.8384885,0.15106677,0.6442296,0.6308511,1.2990122,0.3245271,-0.8384885,0.6934383,0.55980605,-0.42990297
1,-0.50879055,-0.40053156,-0.8384885,-0.8384885,-0.8384885,-0.8384885,-0.8384885,-0.8384885,-0.8384885,-0.25997937,0.6162422,-0.8384885,0.16229242,-0.55538505,-0.5876782,-0.109585375,-0.12450177,-0.5573841,-0.46896234,0.5964049,0.32867917,-0.8384885,-0.8384885,-0.8384885
0,-0.3281026,-0.8384885,-0.8384885,-0.8384885,-0.08498108,-0.8384885,-0.8384885,-0.45143175,0.21150103,0.8935023,1.1730688,-0.17924635,-0.8384885,-0.69655234,-0.1069712,0.21196234,1.1842947,1.6450106,1.3059322,1.945337,-0.086518824,1.2507262,3.8443296,0.09586075
0,-0.69747496,-0.8384885,-0.8384885,-0.8384885,-0.8384885,-0.8384885,-0.8384885,-0.087595314,1.270256,0.7481829,-0.8384885,-0.38638407,-0.26505396,-0.23706655,0.6680651,0.28608286,-0.24967627,1.0987946,0.89673144,0.45016304,0.106163785,0.29208016,-0.4497402,-0.17125
0,-0.8384885,-0.8384885,-0.8384885,-0.8384885,-0.8384885,-0.8384885,-0.8384885,-0.3614722,-0.8384885,0.8918107,1.042051,-0.048689682,-0.8384885,-0.21415381,-0.18847302,1.5284475,1.6425501,1.8601447,0.08125192,-0.07867622,0.9371749,0.6717557,0.95378274,-0.6216629
0,-0.8384885,-0.8384885,-0.8384885,-0.8384885,-0.8384885,-0.8384885,-0.52647495,-0.8384885,-0.32195148,-0.8384885,-0.8384885,-0.8384885,-0.5961359,0.014512688,-0.8384885,-0.3010378,0.6436146,-0.30226803,0.6599149,0.35774302,-0.26859084,-0.8384885,-0.4646566,-0.8384885
0,-0.2516754,-0.8384885,-0.8384885,-0.8384885,-0.8384885,-0.8384885,-0.642269,-0.5518482,-0.14849101,1.3539108,-0.4194461,0.051880512,1.4208037,-0.8384885,-0.5169408,0.11938862,0.2962322,-0.09882103,-0.13326706,0.32529604,-0.54185265,-0.56860983,-0.8384885,0.21488415
0,-0.8384885,-0.8384885,-0.8384885,0.00543984,-0.52647495,-0.8384885,0.028352587,-0.68194354,-0.11958091,0.6897476,-0.13618879,-0.8384885,-0.52278423,0.054340884,0.34251913,-0.15156657,1.3983523,0.6909778,-0.036848843,-0.8384885,-0.3766961,0.91733766,-0.15664117,0.18566659
0,-0.8384885,-0.8384885,-0.8384885,-0.8384885,-0.8384885,-0.8384885,-0.8384885,-0.18862683,0.534279,0.6051702,1.4312603,-0.13818792,0.047420964,0.12369435,0.78601205,1.1643037,0.56995535,-0.029159993,1.4072714,-0.31764576,0.2167295,0.4270965,2.4904768,-0.8384885
0,0.3723519,-0.8384885,-0.8384885,-0.8384885,-0.8384885,-0.8384885,-0.8384885,0.19166389,0.42832664,2.9907134,1.153078,-0.08528858,1.2135122,3.0963583,2.3576133,0.66452813,1.2331957,1.1899843,0.770173,0.6743699,2.5486045,2.5795138,0.54504347,0.90888
0,-0.8384885,-0.8384885,-0.8384885,-0.8384885,-0.8384885,-0.8384885,-0.8384885,1.7997103,0.68421173,1.0397441,0.6485353,1.4183431,-0.8384885,1.0225211,1.5018442,1.4757022,0.69620633,0.6986667,1.7429664,1.7992489,-0.8384885,2.5487583,0.06202973,-0.24967627
0,-0.8384885,-0.8384885,-0.8384885,-0.8384885,-0.8384885,-0.8384885,-0.8384885,-0.8384885,-0.11742804,1.6193298,-0.06437495,1.2072073,0.6013259,0.37327453,0.8672064,1.1061758,0.5621127,1.0947963,-0.077446036,0.11185352,0.18766554,1.2610292,-0.06806563,-0.37054503
0,-0.8384885,-0.8384885,-0.8384885,-0.8384885,-0.8384885,-0.8384885,-0.8384885,-0.20692627,0.26086345,0.8429095,0.33175465,0.06233735,0.860594,0.53335637,1.6111797,-0.04561419,0.31945258,0.0973985,-0.20292804,0.63638705,-0.58198845,1.2833269,-0.23429856,-0.21384625
0,-0.6773302,-0.8384885,-0.8384885,-0.8384885,-0.8384885,-0.8384885,-0.7739022,0.07248657,2.469563,1.8582993,-0.1131223,0.22349562,0.3871145,0.4306333,0.37511978,-0.2991925,2.3108652,0.5793357,-0.39315027,3.1063538,-0.8384885,0.4270965,2.300101,-0.4357465
0,-0.70024294,-0.8384885,-0.8384885,-0.8384885,-0.8384885,-0.8384885,-0.48234093,-0.08221308,0.22534098,1.4949241,0.3545137,-0.08205933,-0.8384885,0.7471065,1.8120124,0.24625467,1.2959367,1.7495787,0.43201736,-0.12188759,-0.4395909,-0.64442194,-0.09174731,0.29515576
0,-0.8384885,-0.8384885,-0.8384885,-0.8384885,-0.7208491,-0.8384885,-0.8384885,-0.8384885,0.27470338,-0.69147766,0.24763861,-0.8384885,-0.44943267,0.023124164,0.16413768,-0.11973466,2.9144402,-0.62981313,1.6316321,2.1946096,1.3005499,-0.21430756,0.7008197,-0.032696858
0,-0.8384885,-0.8384885,-0.8384885,-0.8384885,-0.8384885,-0.8384885,-0.47434452,-0.39115116,0.5049076,1.0677315,1.6250196,0.45862073,-0.5401611,-0.16140828,-0.3131862,-0.21707556,2.08958,0.6800597,1.1306262,0.22103524,0.9225661,-0.4578904,1.3546795,0.10877796
0,-0.73238236,-0.8384885,-0.8384885,-0.8384885,-0.8384885,-0.8384885,-0.26059443,-0.48818445,-0.602287,2.1117241,0.9497846,0.6379247,-0.11096943,-0.6484201,-0.5761449,-0.08482727,0.2227268,1.022675,1.9278065,1.7192849,-0.6407313,0.76509833,3.2073855,1.0116029
1,0.12569341,-0.48434004,-0.8384885,-0.8384885,-0.8384885,-0.8384885,-0.8384885,-0.8384885,-0.8384885,-0.8384885,-0.8384885,-0.4425127,-0.8384885,-0.8384885,-0.8384885,-0.8384885,0.62300843,1.3763621,-0.0013263869,0.7686353,0.12600103,-0.027160874,-0.020548515,0.14968272
0,-0.69301546,-0.8384885,-0.8384885,-0.8384885,-0.18462859,-0.5713778,-0.5160181,-0.24998383,0.018357055,0.6188565,1.3920474,-0.32841015,0.076638564,0.6051702,1.206746,-0.15387318,1.3326894,3.134034,1.0191381,0.2656306,1.4864665,0.5016782,2.6693194,0.57626015
0,-0.8384885,-0.8384885,-0.8384885,-0.8384885,-0.8384885,-0.8384885,-0.8384885,-0.8384885,-0.8384885,0.2871593,-0.8384885,-0.1772473,-0.5320109,-0.39238137,-0.8384885,-0.8384885,0.37142918,0.36450914,-0.8384885,0.7692504,-0.48111072,-0.2493687,1.0655787,0.09063227
0,-0.8384885,-0.8384885,-0.8384885,-0.8384885,-0.8384885,-0.8384885,-0.8384885,-0.09266993,-0.33702162,0.36512437,-0.3627024,0.91441584,-0.49587327,1.3119295,-0.24537052,0.6689877,1.1320103,0.6566856,-0.8384885,-0.48372492,-0.7368419,-0.5664569,-0.2824308,-0.69040126
0,-0.82372594,-0.8384885,-0.8384885,-0.8384885,-0.8384885,-0.8384885,-0.7543725,0.24594717,1.1021776,2.3829865,0.23933463,-0.16755933,1.7162094,-0.3400972,0.5644194,-0.8384885,0.51136625,2.6587088,-0.019472081,0.20181312,0.574261,1.3354573,-0.8384885,-0.8384885
0,-0.48618537,-0.8384885,-0.8384885,-0.8384885,-0.8384885,-0.8384885,-0.5272438,-0.6794831,0.09478431,0.9986857,0.39434192,0.5605748,-0.8384885,0.21934369,0.6265453,0.50275475,0.6317737,2.8624637,0.7237323,0.446011,0.3717368,-0.4545073,-0.3377905,-0.5919839
1,0.002671849,-0.8384885,-0.8384885,-0.8384885,-0.8384885,-0.10343427,-0.8384885,-0.8384885,-0.8384885,-0.30057648,-0.38469252,-0.8384885,0.062798664,0.9327155,-0.4028382,-0.08851794,-0.005324564,1.1500022,-0.68009824,-0.056070972,-0.47803515,-0.397456,0.3389822,1.8441517
1,-0.8384885,-0.8384885,-0.8384885,-0.8069643,-0.62981313,-0.023162756,-0.08959437,-0.5226305,-0.35163045,-0.47557476,-0.16632915,0.71958035,0.42725018,1.0092962,1.1070986,0.70097333,0.057877805,2.1823077,1.8158568,1.6769962,2.4731002,1.7474262,2.1237187,0.25348222
0,-0.27320412,-0.8384885,-0.8384885,-0.8384885,-0.8384885,-0.8384885,-0.2493687,-0.45173928,0.47907308,0.6137818,0.7535651,-0.61735713,-0.8384885,0.5032161,1.5342911,0.9133394,2.279956,-0.10312677,0.9273332,-0.21615286,-0.27474195,0.013436253,-0.6471899,-0.8384885
0,-0.5047924,-0.8384885,-0.8384885,-0.8384885,-0.41160348,-0.8384885,-0.8384885,0.8975004,0.289466,2.1946099,0.3908051,0.9989932,0.53966117,-0.010706795,-0.5170945,1.4494061,1.6179459,-0.45958194,0.5844103,0.32914048,-0.8384885,-0.22168885,0.37727267,2.3480792
1,0.6649896,-0.4049911,-0.8384885,-0.21799824,-0.8384885,-0.09143969,-0.34624827,0.037271623,-0.8384885,-0.5389309,-0.063298516,-0.36977616,0.08955584,0.38403887,-0.8080407,1.1166327,1.7455809,0.3202214,0.7017423,-0.6948608,0.92810196,1.1487722,1.9550251,1.3106995
0,-0.8384885,-0.8384885,-0.8384885,-0.8384885,-0.8384885,-0.8384885,-0.8384885,-0.6321197,-0.5821422,0.19643094,-0.5067915,-0.8384885,-0.007016121,0.45969716,-0.8384885,0.32529604,0.4152556,-0.30703515,0.21765213,-0.5349327,-0.50602263,-0.8384885,0.077099934,-0.8384885
0,-0.8384885,-0.8384885,-0.3826934,-0.8384885,-0.8384885,0.03604144,0.26455405,0.52766657,4.1215897,2.3520775,3.3485527,0.82891583,1.3205409,1.4990761,1.9022795,1.4898496,1.2319654,-0.14864476,1.1998261,2.5607526,1.0623494,0.9593187,0.60593915,1.0648099
0,-0.66579694,-0.24583183,-0.8384885,-0.8384885,-0.8384885,-0.8384885,-0.73145974,-0.8384885,0.3360604,1.510917,-0.8384885,0.27301183,-0.22876258,-0.05299542,0.47876546,-0.4423589,0.39864764,0.0638751,-0.0074774334,0.12923028,-0.59782743,0.4672322,-0.37315923,-0.1055872
1,-0.8384885,-0.8384885,-0.8384885,-0.8384885,-0.8384885,-0.8384885,-0.4800343,-0.43467006,-0.8384885,-0.8384885,0.16013956,-0.8384885,-0.15018256,-0.5849102,1.1762983,-0.14603058,-0.8384885,0.0015953556,-0.034695975,-0.3131862,-0.6662583,-0.4511242,0.7418781,-0.353322
0,-0.8384885,-0.8384885,-0.8384885,-0.8384885,-0.8384885,-0.8384885,-0.8384885,-0.5970586,-0.45327708,0.53304887,-0.36762324,-0.16417627,-0.2916574,0.4249435,1.1973656,-0.26274735,0.2531746,-0.5704552,0.5322799,0.90011466,-0.44989398,-0.8384885,-0.013474787,-0.8384885
1,-0.8384885,-0.8384885,-0.8384885,-0.8384885,-0.8384885,-0.13880304,-0.8384885,-0.8384885,-0.6893248,0.8718197,-0.8384885,-0.5203238,-0.8384885,1.4537119,0.55427,1.3449914,0.50521517,-0.75237346,-0.6538023,-0.5936755,0.18828078,-0.2344523,-0.43805313,-0.7329975
1,-0.8384885,-0.8384885,-0.8384885,-0.8384885,-0.8384885,0.2991539,0.5105973,-0.36239487,-0.2569038,-0.8384885,-0.56015205,-0.8384885,-0.8384885,-0.8384885,-0.8384885,-0.021009829,-0.35224554,-0.8384885,0.20934816,-0.8384885,-0.8384885,-0.78343636,-0.4477411,0.16675185
0,-0.8384885,-0.8384885,-0.8384885,-0.8384885,-0.8384885,-0.54646593,-0.8384885,-0.8384885,-0.087133944,1.6522381,-0.37777257,-0.39914757,-0.70024294,-0.04853593,-0.2187671,-0.23030038,0.1038571,0.637771,3.3839216,0.9165688,1.3374565,0.7821676,0.64299935,-0.5829111
1,-0.031005358,0.07571594,-0.8384885,-0.8384885,-0.8384885,-0.8384885,-0.3673157,0.030197952,-0.8384885,-0.8384885,0.01974105,-0.8384885,-0.73069084,-0.1344973,2.486325,0.72127193,1.0597352,-0.38838315,-0.794047,-0.38177073,1.0998709,0.14091736,-0.08205927,0.4604661
0,0.11692819,-0.8384885,-0.8384885,-0.8384885,-0.1069712,-0.8384885,-0.028544929,2.258735,0.90503556,3.9207568,3.9682744,0.5865632,4.6447396,2.2970252,0.7621766,1.4201887,1.7986339,2.0655909,1.3416085,0.6940533,0.3422115,3.1203475,0.92410374,-0.7545263
1,-0.33563763,-0.30457467,-0.8384885,-0.8384885,-0.8384885,-0.052226547,-0.2764335,-0.8384885,-0.8384885,-0.4195999,0.16629054,0.34605592,0.27639496,0.16875103,1.9548712,2.0891187,0.62731415,1.0451263,0.10831665,0.27301183,0.6812899,-0.2419874,0.96977556,-0.47618985
0,-0.62396955,-0.8384885,-0.8384885,-0.8384885,-0.8384885,-0.8384885,-0.74929786,-0.418831,-0.8372583,0.5152107,1.4652451,0.65484023,1.4352587,-0.013628538,-0.8384885,-0.7028572,-0.018241838,-0.25152162,0.08832565,0.17259546,-0.14157103,-0.35824287,-0.08590376,0.8676676
0,-0.7823599,-0.8384885,-0.8384885,-0.8384885,-0.8384885,-0.8384885,-0.8384885,0.06572046,-0.3679308,0.10570247,0.014358878,-0.8384885,0.445396,0.24348667,-0.7000892,-0.11050806,0.28516024,-0.27612594,0.0760235,-0.36500904,-0.8384885,-0.26797578,-0.6056701,-0.7798995
1,-0.51632565,-0.17555574,-0.8384885,-0.8384885,-0.8384885,-0.8384885,-0.8384885,-0.8384885,-0.8384885,0.5359707,-0.42944163,-0.5000253,-0.8384885,-0.66241384,-0.50279325,-0.37408188,-0.09728323,1.0525076,0.15045153,1.6565439,-0.8384885,-0.37546587,-0.18385972,-0.8384885
0,-0.8384885,-0.8384885,-0.8384885,-0.35362953,-0.11419874,-0.5869093,-0.8384885,1.2733315,0.16982746,3.3911488,1.8452281,3.9605856,3.7071607,3.9508975,3.0071676,-0.36193353,3.9601238,0.62162435,0.9034977,2.1055732,0.5588833,0.9025751,0.38203982,0.19120246
0,-0.54385173,-0.8384885,-0.8384885,-0.8384885,-0.8384885,-0.8384885,0.14091742,3.1231155,1.2633358,1.9713255,0.28100818,0.9627019,-0.15602605,2.2885675,0.31191742,0.9242576,0.07417813,0.381886,0.5055228,1.7432741,0.3296018,0.12292548,0.2990002,-0.3607033
0,-0.8384885,-0.41360262,-0.8384885,-0.8384885,-0.8384885,-0.8384885,-0.2796628,-0.6338113,1.148157,0.06218354,1.2009025,-0.0963606,-0.8384885,-0.8384885,0.08202079,0.30468988,0.89365596,0.5836414,-0.7619076,0.5325875,-0.5052537,2.114646,0.18443635,-0.31241733
0,-0.7316135,-0.8384885,-0.8384885,-0.8384885,-0.8384885,-0.8384885,-0.73822594,-0.8384885,-0.08113665,-0.15971673,-0.8384885,-0.41129592,0.86059386,-0.8384885,0.38803712,-0.68778706,0.5125965,-0.4886458,0.4390911,0.4644642,-0.8384885,-0.40683642,-0.6418077,-0.48203337
0,-0.8384885,-0.8384885,-0.8384885,-0.8384885,-0.8384885,-0.8384885,-0.5094057,-0.08974818,0.44478077,3.7045465,0.83260643,0.6290057,-0.8384885,3.6099737,0.7240399,1.2096678,1.6091805,0.5951747,0.6317737,-0.43805313,-0.38992092,0.14107111,1.026827,-0.14895232
0,-0.8384885,-0.8384885,-0.8384885,-0.8384885,-0.8384885,-0.5253985,-0.8384885,-0.24890739,0.9982244,1.477855,-0.25982556,0.63977015,-0.2819695,0.48768458,-0.12834619,-0.5295505,1.659773,0.2351827,-0.5723005,0.5439669,-0.55830675,2.0921943,0.2985389,-0.41498658
1,-0.8234184,-0.8384885,-0.2396808,-0.8384885,-0.8384885,-0.8384885,-0.8384885,-0.8384885,-0.8384885,-0.8384885,-0.8384885,-0.6370406,-0.45419973,-0.35393712,-0.59413683,-0.8384885,-0.109739184,0.06756577,-0.8384885,-0.084673576,0.53643197,-0.8384885,0.7368034,0.12307923
1,-0.55538505,-0.8384885,-0.8384885,-0.8384885,-0.8384885,-0.049458615,-0.8384885,-0.7389948,-0.8384885,0.4969113,0.06156842,0.51444185,1.184602,0.25378972,0.09847493,1.4146526,0.3415964,1.2470355,0.2473311,-0.06391358,0.704664,0.66083753,-0.30888045,0.4553914
1,0.12923034,-0.8384885,-0.8384885,-0.8384885,-0.8384885,-0.8384885,-0.8384885,-0.8384885,-0.8384885,-0.8384885,-0.5034084,-0.8384885,-0.8384885,-0.8384885,-0.4983337,-0.68717194,0.21457663,0.21626808,-0.8384885,-0.8384885,-0.7619076,0.121848986,-0.30272937,-0.3224128
1,-0.23383725,-0.8384885,-0.8384885,-0.8384885,-0.50879055,-0.8384885,-0.27135882,-0.8384885,0.044806723,-0.39022848,0.54535097,-0.8384885,2.140634,1.3342273,1.175068,-0.034388416,0.5215156,-0.8384885,-0.56230503,0.8948862,-0.336099,-0.18755034,-0.8384885,0.60286367
0,0.9980706,-0.8384885,-0.8384885,-0.8384885,-0.8384885,-0.04853593,0.021432607,0.84060293,-0.033004418,4.0480843,2.051905,0.42955688,0.9031902,4.236615,2.592431,3.229683,3.252288,4.54217,0.29269528,4.6631923,0.06495153,3.8832352,3.6113575,0.7201955
1,0.1644453,-0.4757285,-0.83818096,-0.552617,-0.8384885,-0.8384885,-0.8384885,-0.8384885,-0.23076169,-0.8384885,-0.4585055,-0.76313776,-0.6253536,-0.5944444,-0.6216629,-0.4844938,-0.8384885,-0.05022749,-0.8384885,-0.1404946,-0.23752786,-0.8384885,0.6365407,-0.6739471
1,-0.8384885,-0.8384885,-0.8384885,-0.8384885,-0.5060226,-0.8384885,-0.8384885,-0.29934624,-0.61920244,0.9582423,0.54904157,1.0652711,0.586717,0.31207123,-0.38822937,1.7111347,1.5667381,-0.8384885,-0.62889045,-0.8384885,-0.15571855,-0.09989747,0.31976008,-0.8384885
1,-0.23937324,-0.059300337,-0.8384885,-0.8384885,-0.42129147,-0.2658229,-0.8384885,-0.8384885,-0.6936306,-0.6268913,-0.10297296,-0.18493615,-0.25106025,1.5113783,0.687441,-0.5453895,0.2408725,0.44770256,0.27085897,-0.086057514,0.29269528,0.33390754,0.097706,1.7108271
1,-0.43205583,-0.8384885,-0.8384885,-0.8384885,-0.8384885,-0.65826184,-0.6107447,-0.8384885,-0.34148118,-0.061145645,0.03665656,-0.53354865,0.7877036,-0.5799893,0.4029534,0.8043115,2.0233023,1.2215085,-0.8384885,-0.55415475,0.797084,-0.02423919,-0.25259808,-0.23768167
0,-0.8384885,-0.8384885,-0.8384885,-0.8384885,-0.8384885,-0.8384885,-0.8384885,-0.8384885,-0.8384885,-0.45604503,-0.7120838,-0.8384885,-0.8384885,-0.8384885,-0.13526617,-0.7011657,-0.422983,-0.3118022,-0.7134678,-0.5449282,0.01020695,-0.5066377,-0.8384885,-0.8384885
0,-0.43082562,-0.45512238,-0.8384885,-0.8384885,-0.8384885,-0.49218264,-0.6404237,-0.085134886,0.21857476,2.1363282,0.8541353,0.11000821,0.21196234,2.2521224,-0.4391296,2.8410885,0.4730758,-0.32948658,0.021432666,-0.33286965,1.0655787,2.0861971,0.24010356,-0.8384885
1,-0.7529885,-0.8384885,-0.8384885,-0.8384885,-0.8384885,-0.8384885,-0.8384885,-0.8384885,-0.8384885,-0.8384885,-0.13557373,0.35866565,-0.52416825,-0.23168439,-0.8384885,-0.8384885,0.8338367,-0.8384885,-0.24106479,-0.50017905,-0.48618537,-0.28073925,0.88427556,-0.50187063
0,-0.19708455,-0.8384885,-0.8384885,-0.8384885,-0.8384885,-0.40945062,-0.63458014,-0.8384885,-0.8384885,-0.8384885,-0.377465,-0.08836419,3.5667622,-0.40206933,-0.39099738,-0.27381927,-0.3151853,0.7932396,0.27624115,-0.00040370357,-0.73222864,-0.05038124,-0.8384885,-0.8384885
0,-0.8384885,-0.8384885,-0.8384885,-0.8384885,-0.8384885,-0.8384885,0.1173895,-0.38515386,0.36481676,1.8406149,1.3536031,-0.019472023,-0.8384885,0.7581784,-0.8384885,1.2817893,0.32237425,0.8615166,1.57089,0.46969268,-0.5235532,0.71358305,-0.11435249,-0.8384885
0,-0.8384885,-0.8384885,-0.8384885,-0.8384885,-0.8384885,-0.41498658,-0.8384885,-0.025161816,1.6287103,0.8272243,0.363279,0.3088419,-0.24444784,1.2710247,1.4295688,0.26347774,0.15598752,2.0548263,0.656378,2.304714,-0.49341285,1.0981795,-0.44712597,-0.5789129
0,-0.8384885,-0.8384885,-0.8384885,-0.8384885,-0.5782978,-0.8384885,-0.8384885,-0.47342187,-0.4102195,0.7321901,-0.13080662,-0.8384885,-0.4395909,1.3860501,0.30730417,0.13215208,1.1424671,2.1327915,0.6165498,-0.39684087,-0.8384885,0.22995423,0.10047405,-0.8384885
0,-0.8384885,-0.8384885,-0.8384885,-0.8384885,-0.8384885,-0.8384885,-0.8384885,-0.8384885,1.1699933,0.46830875,-0.8028123,-0.8384885,-0.24921495,0.47138423,-0.30073023,0.71189153,0.95793474,1.4498675,-0.8384885,0.5573457,0.64269185,-0.16217716,0.8765867,-0.8384885
